"table","col_id","row_id","entity"
"68779923_2_1000046510804975562","0","21","http://dbpedia.org/resource/Ghana"
"68779923_2_1000046510804975562","0","29","http://dbpedia.org/resource/Madagascar"
"68779923_2_1000046510804975562","0","14","http://dbpedia.org/resource/Djibouti"
"68779923_2_1000046510804975562","0","1","http://dbpedia.org/resource/Algeria"
"68779923_2_1000046510804975562","0","4","http://dbpedia.org/resource/Botswana"
"68779923_2_1000046510804975562","0","5","http://dbpedia.org/resource/Burkina_Faso"
"68779923_4_1832350971585698643","0","32","http://dbpedia.org/resource/Saint_Lucia"
"68779923_4_1832350971585698643","0","30","http://dbpedia.org/resource/Puerto_Rico"
"68779923_4_1832350971585698643","0","37","http://dbpedia.org/resource/Turks_and_Caicos_Islands"
"68779923_4_1832350971585698643","0","25","http://dbpedia.org/resource/Navassa_Island"
"68779923_4_1832350971585698643","0","9","http://dbpedia.org/resource/Canada"
"68779923_4_1832350971585698643","0","23","http://dbpedia.org/resource/Mexico"
"68779923_4_1832350971585698643","0","3","http://dbpedia.org/resource/Aruba"
"68779923_4_1832350971585698643","0","2","http://dbpedia.org/resource/Antigua_and_Barbuda"
"68779923_4_1832350971585698643","0","11","http://dbpedia.org/resource/Costa_Rica"
"68779923_4_1832350971585698643","0","22","http://dbpedia.org/resource/Martinique"
"68779923_4_1832350971585698643","0","12","http://dbpedia.org/resource/Cuba"
"68779923_4_1832350971585698643","0","7","http://dbpedia.org/resource/Bermuda"
"68779923_4_1832350971585698643","0","36","http://dbpedia.org/resource/Trinidad_and_Tobago"
"68779923_4_1832350971585698643","0","10","http://dbpedia.org/resource/Cayman_Islands"
"68779923_4_1832350971585698643","0","28","http://dbpedia.org/resource/Panama"
"68779923_4_1832350971585698643","0","1","http://dbpedia.org/resource/Anguilla"
"68779923_4_1832350971585698643","0","29","http://dbpedia.org/resource/Peter_Island"
"68779923_4_1832350971585698643","0","39","http://dbpedia.org/resource/United_States_Virgin_Islands"
"68779923_4_1832350971585698643","0","31","http://dbpedia.org/resource/Saint_Kitts_and_Nevis"
"68779923_4_1832350971585698643","0","34","http://dbpedia.org/resource/Saint_Helena"
"68779923_4_1832350971585698643","0","15","http://dbpedia.org/resource/El_Salvador"
"68779923_4_1832350971585698643","0","18","http://dbpedia.org/resource/Guatemala"
"68779923_4_1832350971585698643","0","20","http://dbpedia.org/resource/Honduras"
"68779923_4_1832350971585698643","0","6","http://dbpedia.org/resource/Belize"
"68779923_4_1832350971585698643","0","13","http://dbpedia.org/resource/Dominica"
"68779923_4_1832350971585698643","0","14","http://dbpedia.org/resource/Dominican_Republic"
"68779923_4_1832350971585698643","0","16","http://dbpedia.org/resource/Grenada"
"68779923_4_1832350971585698643","0","27","http://dbpedia.org/resource/Nicaragua"
"68779923_4_1832350971585698643","0","21","http://dbpedia.org/resource/Jamaica"
"68779923_4_1832350971585698643","0","33","http://dbpedia.org/resource/Saint_Vincent_and_the_Grenadines"
"68779923_4_1832350971585698643","0","35","http://dbpedia.org/resource/Saint_Pierre_and_Miquelon"
"68779923_4_1832350971585698643","0","4","http://dbpedia.org/resource/The_Bahamas"
"68779923_4_1832350971585698643","0","38","http://dbpedia.org/resource/United_States"
"68779923_4_1832350971585698643","0","17","http://dbpedia.org/resource/Guadeloupe"
"68779923_4_1832350971585698643","0","19","http://dbpedia.org/resource/Haiti"
"68779923_4_1832350971585698643","0","26","http://dbpedia.org/resource/Netherlands_Antilles"
"68779923_4_1832350971585698643","0","24","http://dbpedia.org/resource/Montserrat"
"68779923_4_1832350971585698643","0","8","http://dbpedia.org/resource/British_Virgin_Islands"
"68779923_4_1832350971585698643","0","5","http://dbpedia.org/resource/Barbados"
"68779923_5_2067037721454758189","0","5","http://dbpedia.org/resource/Chile"
"68779923_5_2067037721454758189","0","12","http://dbpedia.org/resource/Peru"
"68779923_5_2067037721454758189","0","16","http://dbpedia.org/resource/Venezuela"
"68779923_5_2067037721454758189","0","8","http://dbpedia.org/resource/Falkland_Islands"
"68779923_5_2067037721454758189","0","2","http://dbpedia.org/resource/Bolivia"
"68779923_5_2067037721454758189","0","14","http://dbpedia.org/resource/Suriname"
"68779923_5_2067037721454758189","0","15","http://dbpedia.org/resource/Uruguay"
"68779923_5_2067037721454758189","0","7","http://dbpedia.org/resource/Ecuador"
"68779923_5_2067037721454758189","0","6","http://dbpedia.org/resource/Colombia"
"68779923_5_2067037721454758189","0","1","http://dbpedia.org/resource/Argentina"
"68779923_5_2067037721454758189","0","4","http://dbpedia.org/resource/Brazil"
"68779923_5_2067037721454758189","0","9","http://dbpedia.org/resource/French_Guiana"
"68779923_5_2067037721454758189","0","13","http://dbpedia.org/resource/South_Georgia_and_the_South_Sandwich_Islands"
"68779923_5_2067037721454758189","0","11","http://dbpedia.org/resource/Paraguay"
"68779923_5_2067037721454758189","0","10","http://dbpedia.org/resource/Guyana"
"68779923_5_2067037721454758189","0","3","http://dbpedia.org/resource/Bouvet_Island"
"69381058_0_984708047398578866","0","329","http://dbpedia.org/resource/Mount_Sherman"
"69381058_0_984708047398578866","0","509","http://dbpedia.org/resource/Gro%C3%9Fvenediger"
"69381058_0_984708047398578866","0","22","http://dbpedia.org/resource/Kamet"
"69381058_0_984708047398578866","0","273","http://dbpedia.org/resource/Kholeno"
"69381058_0_984708047398578866","0","350","http://dbpedia.org/resource/Mount_Kennedy"
"69381058_0_984708047398578866","0","465","http://dbpedia.org/resource/Mount_Kerinci"
"69381058_0_984708047398578866","0","143","http://dbpedia.org/resource/Magaliesberg"
"69381058_0_984708047398578866","0","244","http://dbpedia.org/resource/Belukha_Mountain"
"69381058_0_984708047398578866","0","295","http://dbpedia.org/resource/White_Mountain_Peak"
"69381058_0_984708047398578866","0","0","http://dbpedia.org/resource/Mount_Everest"
"69381058_0_984708047398578866","0","541","http://dbpedia.org/resource/Mount_Adamello"
"69381058_0_984708047398578866","0","360","http://dbpedia.org/resource/Grandes_Jorasses"
"69381058_0_984708047398578866","0","170","http://dbpedia.org/page/Ariquma"
"69381058_0_984708047398578866","0","135","http://dbpedia.org/resource/Sierra_Nevada_de_Santa_Marta"
"69381058_0_984708047398578866","0","4","http://dbpedia.org/resource/Makalu"
"69381058_0_984708047398578866","0","186","http://dbpedia.org/resource/Mount_Kenya"
"69381058_0_984708047398578866","0","394","http://dbpedia.org/resource/Wind_River_Peak"
"69381058_0_984708047398578866","0","396","http://dbpedia.org/resource/Ober_Gabelhorn"
"69381058_0_984708047398578866","0","411","http://dbpedia.org/resource/Mount_Waddington"
"69381058_0_984708047398578866","0","42","http://dbpedia.org/resource/Baintha_Brakk"
"69381058_0_984708047398578866","0","392","http://dbpedia.org/resource/Mount_Cameroon"
"69381058_0_984708047398578866","0","165","http://dbpedia.org/resource/Cerro_El_Plomo"
"69381058_0_984708047398578866","0","475","http://dbpedia.org/resource/Aiguille_Noire_de_Peuterey"
"69381058_0_984708047398578866","0","479","http://dbpedia.org/resource/Volc%C3%A1n_de_Fuego"
"69381058_0_984708047398578866","0","420","http://dbpedia.org/resource/Mount_Lyell_(California)"
"69381058_0_984708047398578866","0","393","http://dbpedia.org/resource/Mount_Kinabalu"
"69381058_0_984708047398578866","0","554","http://dbpedia.org/resource/Yasus_Afari"
"69381058_0_984708047398578866","0","229","http://dbpedia.org/resource/Monte_Rosa"
"69381058_0_984708047398578866","0","280","http://dbpedia.org/resource/Crestone_Peak"
"69381058_0_984708047398578866","0","261","http://dbpedia.org/resource/Mount_Alverstone"
"69381058_0_984708047398578866","0","68","http://dbpedia.org/resource/Mount_Kailash"
"69381058_0_984708047398578866","0","206","http://dbpedia.org/resource/Mount_Sanford_(Alaska)"
"69381058_0_984708047398578866","0","64","http://dbpedia.org/resource/Huascar%C3%A1n"
"69381058_0_984708047398578866","0","472","http://dbpedia.org/resource/Mount_Hagen"
"69381058_0_984708047398578866","0","7","http://dbpedia.org/resource/Manaslu"
"69381058_0_984708047398578866","0","225","http://dbpedia.org/resource/Mount_Fairweather"
"69381058_0_984708047398578866","0","227","http://dbpedia.org/resource/Ras_Dashen"
"69381058_0_984708047398578866","0","299","http://dbpedia.org/resource/North_Palisade"
"69381058_0_984708047398578866","0","35","http://dbpedia.org/resource/Ismoil_Somoni_Peak"
"69381058_0_984708047398578866","0","516","http://dbpedia.org/page/Ciarforon"
"69381058_0_984708047398578866","0","291","http://dbpedia.org/resource/Castle_Peak_(Colorado)"
"69381058_0_984708047398578866","0","488","http://dbpedia.org/resource/Alvand"
"69381058_0_984708047398578866","0","530","http://dbpedia.org/resource/Castle_Peak_(Idaho)"
"69381058_0_984708047398578866","0","160","http://dbpedia.org/resource/Cerro_Castillo"
"69381058_0_984708047398578866","0","459","http://dbpedia.org/resource/Monte_Viso"
"69381058_0_984708047398578866","0","527","http://dbpedia.org/resource/Pointe_de_Ronce"
"69381058_0_984708047398578866","0","108","http://dbpedia.org/resource/Nevado_Queva"
"69381058_0_984708047398578866","0","312","http://dbpedia.org/resource/Grand_Combin"
"69381058_0_984708047398578866","0","449","http://dbpedia.org/page/Blacktop_Peak"
"69381058_0_984708047398578866","0","429","http://dbpedia.org/resource/Eiger"
"69381058_0_984708047398578866","0","89","http://dbpedia.org/resource/Cerro_Las_T%C3%B3rtolas"
"69381058_0_984708047398578866","0","246","http://dbpedia.org/resource/Weisshorn"
"69381058_0_984708047398578866","0","413","http://dbpedia.org/resource/Dent_du_G%C3%A9ant"
"69381058_0_984708047398578866","0","417","http://dbpedia.org/resource/Boundary_Peak_(Nevada)"
"69381058_0_984708047398578866","0","73","http://dbpedia.org/resource/Gangotri_Glacier"
"69381058_0_984708047398578866","0","162","http://dbpedia.org/resource/El_Altar"
"69381058_0_984708047398578866","0","366","http://dbpedia.org/resource/Mount_Morgan_(Mono_County,_California)"
"69381058_0_984708047398578866","0","546","http://dbpedia.org/page/Volcán_Atitlán"
"69381058_0_984708047398578866","0","311","http://dbpedia.org/resource/Mount_Sneffels"
"69381058_0_984708047398578866","0","540","http://dbpedia.org/resource/Tronador"
"69381058_0_984708047398578866","0","337","http://dbpedia.org/resource/San_Luis_Peak"
"69381058_0_984708047398578866","0","457","http://dbpedia.org/resource/Lan%C3%ADn"
"69381058_0_984708047398578866","0","167","http://dbpedia.org/resource/Bogda_Shan"
"69381058_0_984708047398578866","0","327","http://dbpedia.org/resource/Culebra_Peak"
"69381058_0_984708047398578866","0","407","http://dbpedia.org/resource/Weissmies"
"69381058_0_984708047398578866","0","36","http://dbpedia.org/resource/Noshaq"
"69381058_0_984708047398578866","0","323","http://dbpedia.org/resource/Humboldt_Peak_(Colorado)"
"69381058_0_984708047398578866","0","402","http://dbpedia.org/resource/Taftan_Volcano"
"69381058_0_984708047398578866","0","553","http://dbpedia.org/resource/Sustenhorn"
"69381058_0_984708047398578866","0","497","http://dbpedia.org/resource/Delano_Peak"
"69381058_0_984708047398578866","0","445","http://dbpedia.org/resource/Ortler"
"69381058_0_984708047398578866","0","288","http://dbpedia.org/resource/Mount_Antero"
"69381058_0_984708047398578866","0","361","http://dbpedia.org/resource/Mauna_Kea"
"69381058_0_984708047398578866","0","320","http://dbpedia.org/resource/Mount_Eolus"
"69381058_0_984708047398578866","0","462","http://dbpedia.org/resource/Mont_Dolent"
"69381058_0_984708047398578866","0","85","http://dbpedia.org/resource/Ausangate"
"69381058_0_984708047398578866","0","84","http://dbpedia.org/resource/Cerro_El_Toro"
"69381058_0_984708047398578866","0","328","http://dbpedia.org/resource/Mount_Lindsey"
"69381058_0_984708047398578866","0","463","http://dbpedia.org/resource/Cerro_Chirrip%C3%B3"
"69381058_0_984708047398578866","0","228","http://dbpedia.org/resource/Takht-e-Sulaiman"
"69381058_0_984708047398578866","0","29","http://dbpedia.org/resource/Tirich_Mir"
"69381058_0_984708047398578866","0","200","http://dbpedia.org/resource/Mount_Kazbek"
"69381058_0_984708047398578866","0","83","http://dbpedia.org/resource/Huandoy"
"69381058_0_984708047398578866","0","237","http://dbpedia.org/resource/Dom_(mountain)"
"69381058_0_984708047398578866","0","298","http://dbpedia.org/resource/Mount_Princeton"
"69381058_0_984708047398578866","0","91","http://dbpedia.org/resource/Chimborazo"
"69381058_0_984708047398578866","0","545","http://dbpedia.org/resource/Mount_Bell"
"69381058_0_984708047398578866","0","333","http://dbpedia.org/resource/Finsteraarhorn"
"69381058_0_984708047398578866","0","446","http://dbpedia.org/resource/Mount_Gibbs"
"69381058_0_984708047398578866","0","401","http://dbpedia.org/resource/Piz_Bernina"
"69381058_0_984708047398578866","0","551","http://dbpedia.org/resource/Aiguilles_d'Arves"
"69381058_0_984708047398578866","0","9","http://dbpedia.org/resource/Annapurna"
"69381058_0_984708047398578866","0","1","http://dbpedia.org/resource/K2"
"69381058_0_984708047398578866","0","254","http://dbpedia.org/resource/Matlalcueitl_(volcano)"
"69381058_0_984708047398578866","0","40","http://dbpedia.org/resource/Jomolhari"
"69381058_0_984708047398578866","0","367","http://dbpedia.org/resource/Mount_Hayes"
"69381058_0_984708047398578866","0","158","http://dbpedia.org/resource/Ritacuba_Blanco"
"69381058_0_984708047398578866","0","501","http://dbpedia.org/resource/Dent_Parrach%C3%A9e"
"69381058_0_984708047398578866","0","81","http://dbpedia.org/resource/Coropuna"
"69381058_0_984708047398578866","0","425","http://dbpedia.org/resource/Wheeler_Peak_(Nevada)"
"69381058_0_984708047398578866","0","212","http://dbpedia.org/resource/Sabalan"
"69381058_0_984708047398578866","0","515","http://dbpedia.org/resource/Grande_Motte"
"69381058_0_984708047398578866","0","112","http://dbpedia.org/resource/Chachakumani"
"69381058_0_984708047398578866","0","102","http://dbpedia.org/resource/Aucanquilcha"
"69381058_0_984708047398578866","0","410","http://dbpedia.org/resource/Cloud_Peak"
"69381058_0_984708047398578866","0","10","http://dbpedia.org/resource/Gasherbrum_I"
"69381058_0_984708047398578866","0","146","http://dbpedia.org/resource/Mururahu"
"69381058_0_984708047398578866","0","359","http://dbpedia.org/resource/Gannett_Peak"
"69381058_0_984708047398578866","0","257","http://dbpedia.org/resource/Mount_Hunter_(Alaska)"
"69381058_0_984708047398578866","0","100","http://dbpedia.org/resource/Pomerape"
"69381058_0_984708047398578866","0","496","http://dbpedia.org/resource/Sahand"
"69381058_0_984708047398578866","0","336","http://dbpedia.org/resource/Maroon_Bells"
"69381058_0_984708047398578866","0","82","http://dbpedia.org/resource/Wantsan"
"69381058_0_984708047398578866","0","316","http://dbpedia.org/resource/Cerro_Arenas"
"69381058_0_984708047398578866","0","460","http://dbpedia.org/resource/Mount_Deborah"
"69381058_0_984708047398578866","0","293","http://dbpedia.org/resource/Mount_Quandary"
"69381058_0_984708047398578866","0","414","http://dbpedia.org/resource/Wheeler_Peak_(New_Mexico)"
"69381058_0_984708047398578866","0","207","http://dbpedia.org/resource/Mount_Speke"
"69381058_0_984708047398578866","0","470","http://dbpedia.org/resource/Santa_Mar%C3%ADa_(volcano)"
"69381058_0_984708047398578866","0","129","http://dbpedia.org/resource/Hkakabo_Razi"
"69381058_0_984708047398578866","0","294","http://dbpedia.org/resource/Mount_Wilson_(Colorado)"
"69381058_0_984708047398578866","0","72","http://dbpedia.org/resource/Yerupaj%C3%A1"
"69381058_0_984708047398578866","0","498","http://dbpedia.org/resource/Mount_Bisoke"
"69381058_0_984708047398578866","0","332","http://dbpedia.org/resource/Pyramid_Peak_(Colorado)"
"69381058_0_984708047398578866","0","124","http://dbpedia.org/resource/Mount_Logan"
"69381058_0_984708047398578866","0","113","http://dbpedia.org/resource/Sulimana"
"69381058_0_984708047398578866","0","109","http://dbpedia.org/resource/Chearoco"
"69381058_0_984708047398578866","0","535","http://dbpedia.org/resource/Mount_Timpanogos_Utah_Temple"
"69381058_0_984708047398578866","0","341","http://dbpedia.org/resource/Mount_Humphreys"
"69381058_0_984708047398578866","0","440","http://dbpedia.org/resource/Parker_School,_Montana"
